snapped_at,price,market_cap,total_volume
2015-05-17 00:00:00 UTC,256029.1309,3617243568637.925,26463050471.354687
2015-05-18 00:00:00 UTC,252671.6291,3569807943832.075,36706756296.868675
2015-05-19 00:00:00 UTC,252842.4064,3572220728220.8,33885728059.12625
2015-05-20 00:00:00 UTC,256250.9611999999,3620377642573.8984,31508032662.237495
2015-05-21 00:00:00 UTC,257673.6285,3640477441855.125,29960630247.813366
2015-05-22 00:00:00 UTC,263421.1791000001,3738124340724.894,59606574756.25792
2015-05-23 00:00:00 UTC,261347.1258014672,3709404295350.5444,52215844193.194595
2015-05-24 00:00:00 UTC,264142.7581,3750054547452.5576,32586938894.009098
2015-05-25 00:00:00 UTC,260719.3191,3702357726845.505,33857532315.158916
2015-05-26 00:00:00 UTC,261780.7964,3718354065625.33,33363937554.268536
2015-05-27 00:00:00 UTC,262360.7161,3727509551044.4575,33983914413.946415
2015-05-28 00:00:00 UTC,263040.95,3738042060331.25,29684664520.179314
2015-05-29 00:00:00 UTC,263124.3660999999,3740279973565.736,34527077233.67926
2015-05-30 00:00:00 UTC,259146.0823,3684590827357.86,34859312331.41778
2015-05-31 00:00:00 UTC,255214.7390000001,3629600214373.2515,25950541089.87145
2015-06-01 00:00:00 UTC,248639.8086,3536938573306.29,48546326268.27723
2015-06-02 00:00:00 UTC,250938.6562,3570593592136.99,35641450411.61089
2015-06-03 00:00:00 UTC,249871.0964,3555503285559.34,33768034293.085835
2015-06-04 00:00:00 UTC,249030.4316,3543541171887.46,32218817213.610973
2015-06-05 00:00:00 UTC,250748.3009,3567985335411.415,35984964111.7059
2015-06-06 00:00:00 UTC,251726.9318999999,3581910618431.2637,20378758063.83332
2015-06-07 00:00:00 UTC,250432.8373,3563496493434.755,27028073768.105404
2015-06-08 00:00:00 UTC,256712.2801,3652848882840.935,45404156868.42951
2015-06-09 00:00:00 UTC,257337.9269,3661751430134.515,41199443031.459366
2015-06-10 00:00:00 UTC,254826.8826,3626020901924.31,32486261621.34804
2015-06-11 00:00:00 UTC,255681.5806,3638182698910.61,32061883297.793602
2015-06-12 00:00:00 UTC,256647.321,3651924557071.35,33091338511.07106
2015-06-13 00:00:00 UTC,259094.8692,3686751577051.02,32312858848.917274
2015-06-14 00:00:00 UTC,260153.7633,3701818951812.855,39304692073.2543
2015-06-15 00:00:00 UTC,264972.4414000001,3770385609035.0913,52323162633.70716
2015-06-16 00:00:00 UTC,280059.9256,3985070702336.36,107746577937.53838
2015-06-17 00:00:00 UTC,276563.7598,3935322535510.13,112358712865.49756
2015-06-18 00:00:00 UTC,276029.4357000001,3927719450877.7964,74807251730.83955
2015-06-19 00:00:00 UTC,268570.6639,3821585976365.465,67163091620.34439
2015-06-20 00:00:00 UTC,271215.5573,3859221090266.755,61532517136.248604
2015-06-21 00:00:00 UTC,269432.2028,3852543709786.5,29297804734.413044
2015-06-22 00:00:00 UTC,272095.1558,3891613756313.92,45298174676.6697
2015-06-23 00:00:00 UTC,269143.844,3850371832264.0,41265841742.378975
2015-06-24 00:00:00 UTC,266480.0962,3813270218600.355,43888940714.16306
2015-06-25 00:00:00 UTC,269277.4367,3854342981820.955,38028984604.59716
2015-06-26 00:00:00 UTC,270806.5818,3877266464756.955,37977918836.25595
2015-06-27 00:00:00 UTC,280537.5885000001,4017501657071.664,54938778294.6407
2015-06-28 00:00:00 UTC,278346.4408,3987117921951.44,45417841073.56781
2015-06-29 00:00:00 UTC,287890.8289347574,4124827824269.97,82218667296.2263
2015-06-30 00:00:00 UTC,294249.6367192164,4217009243677.778,112015411563.573
2015-07-01 00:00:00 UTC,288448.4984,4134851534864.32,76288706134.33621
2015-07-02 00:00:00 UTC,286089.0373632761,4102152032266.741,59218005429.96432
2015-07-03 00:00:00 UTC,286500.7325,4109172568472.8125,47539542885.91094
2015-07-04 00:00:00 UTC,292306.3007999999,4193550421454.6387,48190672066.2693
2015-07-05 00:00:00 UTC,304038.6246162795,4362961864209.226,107844783623.24147
2015-07-06 00:00:00 UTC,302279.9344,4339062204348.08,125916354217.68843
2015-07-07 00:00:00 UTC,300092.977773561,4308719970223.9004,73217177420.49162
2015-07-08 00:00:00 UTC,306129.9897359038,4396394008595.2617,90115823004.88916
2015-07-09 00:00:00 UTC,304875.0770999999,4379370423126.021,86102737212.88797
2015-07-10 00:00:00 UTC,322545.6498,4634698760182.425,128781376191.15028
2015-07-11 00:00:00 UTC,330199.3318037454,4745905466115.462,129407838685.38712
2015-07-12 00:00:00 UTC,350843.1772638575,5043765371742.373,130689042574.03499
2015-07-13 00:00:00 UTC,329833.6341,4742941691631.18,147584614258.6111
2015-07-14 00:00:00 UTC,326723.5367999999,4698439652863.979,84848973015.22134
2015-07-15 00:00:00 UTC,324826.5292894571,4672735192450.859,60552285563.21952
2015-07-16 00:00:00 UTC,317281.0757,4565833319860.85,111719871058.83589
2015-07-17 00:00:00 UTC,319604.3492999999,4600512845563.919,69545407553.5478
2015-07-18 00:00:00 UTC,315259.3727,4538071973689.008,60305272773.231834
2015-07-19 00:00:00 UTC,313572.7934663651,4513794129430.122,30915197624.789154
2015-07-20 00:00:00 UTC,319510.8897,4602674182712.138,46938601093.2948
2015-07-21 00:00:00 UTC,316548.6027059903,4561148816390.614,49782294624.33202
2015-07-22 00:00:00 UTC,319038.2739000001,4598242810022.769,49951734354.73184
2015-07-23 00:00:00 UTC,319781.9428,4610040443793.36,39639620897.22971
2015-07-24 00:00:00 UTC,336541.4113276124,4852388685086.047,92635019134.4991
2015-07-25 00:00:00 UTC,337186.2686903671,4861686496485.189,64142844682.91572
2015-07-26 00:00:00 UTC,341272.6664241448,4920605813569.89,47087757650.10993
2015-07-27 00:00:00 UTC,341967.2611000001,4930620757444.241,74256897638.80727
2015-07-28 00:00:00 UTC,342398.3738999999,4936836714239.759,74099027867.66092
2015-07-29 00:00:00 UTC,335447.7986246895,4836620539690.223,61141835990.33032
2015-07-30 00:00:00 UTC,334682.8841,4825591696107.44,51199609347.630745
2015-07-31 00:00:00 UTC,331602.79913871,4781181799101.576,74779516353.64035
2015-08-01 00:00:00 UTC,327988.3663000001,4729067460659.922,62552042260.56488
2015-08-02 00:00:00 UTC,329119.6706,4745379058579.04,53931651746.94175
2015-08-03 00:00:00 UTC,329170.8543670247,4746117046605.509,48367857853.998184
2015-08-04 00:00:00 UTC,331861.6419,4784913897570.96,56402561898.67929
2015-08-05 00:00:00 UTC,329572.041832406,4751901527956.362,50857828346.2786
2015-08-06 00:00:00 UTC,324538.0389,4679319260075.76,48928297369.8902
2015-08-07 00:00:00 UTC,324917.4701469677,4684790051567.039,55575417823.12455
2015-08-08 00:00:00 UTC,302858.6289129246,4366736855118.112,93324280752.67993
2015-08-09 00:00:00 UTC,308121.2870205086,4442615964776.501,79103465220.48183
2015-08-10 00:00:00 UTC,306344.5929,4436727470052.12,70645570448.62233
2015-08-11 00:00:00 UTC,316846.4926000001,4590202665270.092,75288058532.21815
2015-08-12 00:00:00 UTC,315867.3843,4576973675299.253,86182315013.11104
2015-08-13 00:00:00 UTC,310588.8628803873,4501667213866.762,67339040843.19754
2015-08-14 00:00:00 UTC,312509.1127000001,4530577423184.799,72232070953.8348
2015-08-15 00:00:00 UTC,307233.0765792647,4455156120168.26,44976865898.35838
2015-08-16 00:00:00 UTC,304164.1421000001,4411703174468.137,65911567103.190384
2015-08-17 00:00:00 UTC,303663.9642,4405556792613.6,61107982154.19445
2015-08-18 00:00:00 UTC,299818.9818,4350523335408.9,59037143046.028366
2015-08-19 00:00:00 UTC,267546.8707999999,3883569914425.6284,169780255077.93875
2015-08-20 00:00:00 UTC,278110.8634,4037926389562.525,118119477794.61949
2015-08-21 00:00:00 UTC,277083.5199,4024167084563.67,74157166438.50812
2015-08-22 00:00:00 UTC,273713.3303,3976295134767.4175,122230801001.62477
2015-08-23 00:00:00 UTC,271742.355,3948599844239.625,86655303819.98555
2015-08-24 00:00:00 UTC,251203.0651819008,3651085830579.819,166651289478.61282
2015-08-25 00:00:00 UTC,264285.942,3842182417647.45,219022561556.79385
2015-08-26 00:00:00 UTC,267149.2873999999,3884871579906.4287,171103464369.97443
2015-08-27 00:00:00 UTC,263686.7061000001,3835389061901.0264,82664746006.37074
2015-08-28 00:00:00 UTC,272903.9515,3970520525966.225,112073000074.71562
2015-08-29 00:00:00 UTC,268877.0912,3913028805579.12,66674654735.30187
2015-08-30 00:00:00 UTC,268699.9828000001,3911458932120.0312,64345654698.60138
2015-08-31 00:00:00 UTC,271939.6279,3959685727889.11,68591652189.930984
2015-09-01 00:00:00 UTC,267420.5578,3894920254731.495,72374604237.51003
2015-09-02 00:00:00 UTC,269999.6517,3933584425669.545,56424334583.50119
2015-09-03 00:00:00 UTC,269078.5808000001,3921087076027.3213,51977442193.156746
2015-09-04 00:00:00 UTC,274831.4846,4006033039762.095,66033967042.06804
2015-09-05 00:00:00 UTC,280816.7396,4094294022531.02,70234335054.5909
2015-09-06 00:00:00 UTC,286546.6373999999,4178852886522.8984,84016496011.46082
2015-09-07 00:00:00 UTC,289536.529,4223541732655.25,60598954260.60126
2015-09-08 00:00:00 UTC,292126.7087000001,4262340471796.809,81265738149.44792
2015-09-09 00:00:00 UTC,283968.5601,4144386249593.4526,66823223369.220024
2015-09-10 00:00:00 UTC,284027.5265,4146404248362.9,57728399571.614624
2015-09-11 00:00:00 UTC,284515.3242854314,4154684813059.762,52510180857.24549
2015-09-12 00:00:00 UTC,278027.9174999999,4060924417890.561,47982637009.37865
2015-09-13 00:00:00 UTC,272734.8551,3984594867668.6025,54727406994.29205
2015-09-14 00:00:00 UTC,272340.2405000001,3979850913052.764,61655223817.71141
2015-09-15 00:00:00 UTC,271860.7797,3973958929862.2124,69248057959.57388
2015-09-16 00:00:00 UTC,268647.8648,3927987741796.86,60075470809.48471
2015-09-17 00:00:00 UTC,272210.4254,3980220008634.99,63851085610.26618
2015-09-18 00:00:00 UTC,271329.8519000001,3969162305011.7466,92959801830.4892
2015-09-19 00:00:00 UTC,270029.7884,3950974602698.15,45561360266.39121
2015-09-20 00:00:00 UTC,269824.901,3948846952399.85,42670851847.85293
2015-09-21 00:00:00 UTC,266223.5142,3897019734386.73,43257436578.78598
2015-09-22 00:00:00 UTC,271334.8594999999,3972803612341.1484,84730188873.87508
2015-09-23 00:00:00 UTC,273377.0468,4003880227432.8,63658725457.82228
2015-09-24 00:00:00 UTC,278512.4391000001,4080026199729.5864,147784378167.33206
2015-09-25 00:00:00 UTC,280584.8575,4111578267862.0,137841468601.1931
2015-09-26 00:00:00 UTC,279893.0363999999,4102462207773.8984,111714078448.66911
2015-09-27 00:00:00 UTC,277887.4073,4074093384054.935,90439021851.1436
2015-09-28 00:00:00 UTC,285936.2061,4193090049137.9927,293592630607.7541
2015-09-29 00:00:00 UTC,283954.7058000001,4165303183909.6216,137844629352.71835
2015-09-30 00:00:00 UTC,280665.1944,4118074098093.72,90432967772.46178
2015-10-01 00:00:00 UTC,280811.175,4121283088211.25,85467356786.44273
2015-10-02 00:00:00 UTC,279408.4597000001,4101660306704.0615,99451085409.15466
2015-10-03 00:00:00 UTC,281451.9333,4132657244820.555,86392434545.61725
2015-10-04 00:00:00 UTC,280531.2581,4120225707247.7725,92743275558.68779
2015-10-05 00:00:00 UTC,280924.9491,4127068427228.1,125584722336.82228
2015-10-06 00:00:00 UTC,287043.6033000001,4217998109142.264,158144760712.21744
2015-10-07 00:00:00 UTC,282521.5146,4151929115523.735,141232836250.99362
2015-10-08 00:00:00 UTC,280911.9672,4128275247172.02,112831898334.88905
2015-10-09 00:00:00 UTC,280895.6749,4128035815938.5273,125553807156.06209
2015-10-10 00:00:00 UTC,281335.7229,4137400508291.1973,102255125191.15965
2015-10-11 00:00:00 UTC,283897.2975999999,4175071730262.4385,90910990786.82394
2015-10-12 00:00:00 UTC,281226.3733999999,4135792384473.0835,123827018240.04074
2015-10-13 00:00:00 UTC,286326.5954,4210797651766.135,188801420934.51022
2015-10-14 00:00:00 UTC,289092.5555000001,4256136239093.2017,368224944714.1223
2015-10-15 00:00:00 UTC,288484.2868618146,4248529728935.458,234858840267.63574
2015-10-16 00:00:00 UTC,296398.9743000001,4366156960746.654,375504775393.09204
2015-10-17 00:00:00 UTC,305066.2934,4494854393612.935,306452451516.10754
2015-10-18 00:00:00 UTC,296560.1381,4370658831297.085,131989701911.92961
2015-10-19 00:00:00 UTC,297990.1334999999,4392948198796.986,253446855970.42984
2015-10-20 00:00:00 UTC,305487.5215999999,4504413505991.998,360591747313.76843
2015-10-21 00:00:00 UTC,302839.651,4466491160703.7,228679998389.9113
2015-10-22 00:00:00 UTC,310396.3867,4579107174972.415,259863412540.90167
2015-10-23 00:00:00 UTC,314088.7461999999,4634748504457.783,147848762841.45465
2015-10-24 00:00:00 UTC,319637.9147000001,4717791693389.062,189811861187.7057
2015-10-25 00:00:00 UTC,322435.5231999999,4760349394755.919,381443774663.1039
2015-10-26 00:00:00 UTC,323825.0287,4781551800029.895,251314989783.46036
2015-10-27 00:00:00 UTC,334149.2718,4935835846002.93,373352905634.77637
2015-10-28 00:00:00 UTC,345090.5753,5098652859206.822,440073343066.2222
2015-10-29 00:00:00 UTC,357470.3375,5282937940052.8125,618542267511.4923
2015-10-30 00:00:00 UTC,371993.1166,5499127743558.225,962911192992.5361
2015-10-31 00:00:00 UTC,356553.5650000001,5272188202711.627,367650757743.4555
2015-11-01 00:00:00 UTC,370828.6941000001,5484658363629.879,664570151989.9945
2015-11-02 00:00:00 UTC,399179.6604000001,5905423977991.562,724564197153.9526
2015-11-03 00:00:00 UTC,451548.2102,6682055569360.62,1119449982640.883
2015-11-04 00:00:00 UTC,457014.5146999999,6764717421226.531,1112617527105.1238
2015-11-05 00:00:00 UTC,440366.2807999999,6519909025326.519,1038206520756.287
2015-11-06 00:00:00 UTC,426443.5025000001,6315287117223.002,881014362298.8348
2015-11-07 00:00:00 UTC,444735.9288999999,6587839959601.031,531695295217.4378
2015-11-08 00:00:00 UTC,426962.2783000001,6326129292659.781,303592668678.0892
2015-11-09 00:00:00 UTC,440289.1941999999,6525239959261.969,485970994869.3989
2015-11-10 00:00:00 UTC,390049.5463,5782065220635.228,718417158223.0035
2015-11-11 00:00:00 UTC,353826.4973999998,5246592377421.807,662255750146.755
2015-11-12 00:00:00 UTC,391302.8799000001,5803843444964.791,633257597563.6663
2015-11-13 00:00:00 UTC,392817.968,5827886655044.8,483108416655.299
2015-11-14 00:00:00 UTC,387314.1626,5747645344443.35,153213771562.5767
2015-11-15 00:00:00 UTC,374457.2299999999,5558321423520.248,277848445525.3663
2015-11-16 00:00:00 UTC,388156.2963000001,5762810972554.989,280490191335.2264
2015-11-17 00:00:00 UTC,392381.5346,5827532837418.82,277065334560.2114
2015-11-18 00:00:00 UTC,392280.6567,5827564523672.52,217491910827.07904
2015-11-19 00:00:00 UTC,378544.9717999999,5624705099733.248,239976338110.15543
2015-11-20 00:00:00 UTC,372292.5008,5533439283265.52,143118792445.4
2015-11-21 00:00:00 UTC,375856.1782000001,5588060522197.411,231124659759.3804
2015-11-22 00:00:00 UTC,374200.3466,5565014004548.55,193297028462.22113
2015-11-23 00:00:00 UTC,374207.7555000001,5566714570818.002,218777671690.94986
2015-11-24 00:00:00 UTC,369016.3286000001,5490843039261.206,119707714117.93231
2015-11-25 00:00:00 UTC,376530.7031,5604104132856.428,819903903808.8396
2015-11-26 00:00:00 UTC,408638.5418,6083749314537.13,1419559453303.5752
2015-11-27 00:00:00 UTC,414539.5139000001,6172897537997.054,1034251689807.1233
2015-11-28 00:00:00 UTC,411100.5859,6123374059524.442,770681595845.7483
2015-11-29 00:00:00 UTC,428693.4335,6386974857686.45,1063895259250.4675
2015-11-30 00:00:00 UTC,438210.2855000001,6530571198006.539,1504889420648.3179
2015-12-01 00:00:00 UTC,420610.9865000001,6270069006304.826,605337403645.47
2015-12-02 00:00:00 UTC,416851.3821999997,6215681381268.751,1340249304528.8826
2015-12-03 00:00:00 UTC,418760.175,6245619568046.25,1333955227630.558
2015-12-04 00:00:00 UTC,420994.7347,6280557325280.112,1206829294851.7183
2015-12-05 00:00:00 UTC,452308.0503000001,6749691265315.584,1651477240597.0989
2015-12-06 00:00:00 UTC,457211.8974999999,6824664830413.248,1755257803573.676
2015-12-07 00:00:00 UTC,461291.5141,6887255289830.787,1499910734915.9277
2015-12-08 00:00:00 UTC,485449.4703000002,7250078612799.686,1122086245646.1094
2015-12-09 00:00:00 UTC,492543.79,7358123992404.75,1804367143605.5322
2015-12-10 00:00:00 UTC,492499.2364,7360031713570.7,1507156903027.7202
2015-12-11 00:00:00 UTC,533960.427,7981773952902.75,1916104872297.4622
2015-12-12 00:00:00 UTC,513479.8002000001,7677460113625.366,2060768727064.8015
2015-12-13 00:00:00 UTC,514324.1569000001,7692167800076.789,1751739368718.4395
2015-12-14 00:00:00 UTC,524175.7160000001,7842088051932.802,1770390776515.3682
2015-12-15 00:00:00 UTC,549504.0539,8223561705836.409,1837890331775.309
2015-12-16 00:00:00 UTC,533778.6500999999,7990332780340.686,1054455337469.7384
2015-12-17 00:00:00 UTC,539013.9836,8070898932735.42,1538157460737.6123
2015-12-18 00:00:00 UTC,548502.6189,8215321387664.003,1342504002979.476
2015-12-19 00:00:00 UTC,546450.0375000001,8186613914304.377,658670108692.0372
2015-12-20 00:00:00 UTC,521673.2750999999,7817547905842.926,1390470613031.2217
2015-12-21 00:00:00 UTC,515968.1142000001,7734065350192.337,1669826327289.864
2015-12-22 00:00:00 UTC,512286.9224999999,7680730636215.561,1522406602803.6982
2015-12-23 00:00:00 UTC,519597.3071000001,7792348854847.991,1121691615403.5293
2015-12-24 00:00:00 UTC,532583.8696,7989011021338.06,1660914266656.345
2015-12-25 00:00:00 UTC,532432.1063999999,7988904162084.118,1236897584986.6272
2015-12-26 00:00:00 UTC,487352.2955000001,7314524397470.852,2015662212748.7078
2015-12-27 00:00:00 UTC,494557.2597000001,7425233241409.831,1608469591117.6746
2015-12-28 00:00:00 UTC,490913.6475,7372381611219.5625,1529693642928.8013
2015-12-29 00:00:00 UTC,505423.7143000001,7592336044693.169,1375659890938.4797
2015-12-30 00:00:00 UTC,500478.1358,7520121908763.825,1439538965865.9668
2015-12-31 00:00:00 UTC,507344.5632000001,7625046327315.842,1541586957999.2854
2016-01-01 00:00:00 UTC,510343.1183,7671847753046.367,1572733579718.3098
2016-01-02 00:00:00 UTC,510246.8952000001,7672263658812.901,904443439845.7135
2016-01-03 00:00:00 UTC,506238.4829000002,7613852094740.148,1158147683688.7532
2016-01-04 00:00:00 UTC,513891.5556000001,7731280050090.871,1211382368969.9749
2016-01-05 00:00:00 UTC,513364.1719,7725296570315.662,900772972415.5531
2016-01-06 00:00:00 UTC,515774.3004999999,7763344510623.411,996460635056.6063
2016-01-07 00:00:00 UTC,547033.1403,8233847096996.048,1963070550117.6545
2016-01-08 00:00:00 UTC,546274.5815000001,8226813256202.776,1804201633151.267
2016-01-09 00:00:00 UTC,539682.4183,8129641028666.625,1305644065196.917
2016-01-10 00:00:00 UTC,536801.4319,8088631336155.58,1633784668925.2424
2016-01-11 00:00:00 UTC,539386.2863,8129845861628.12,1422878338468.1064
2016-01-12 00:00:00 UTC,538849.9614999999,8124025329550.898,1074079222339.5242
2016-01-13 00:00:00 UTC,522050.6496,7872680411162.88,1914244479099.84
2016-01-14 00:00:00 UTC,519076.4024000002,7829605707790.943,1531310189599.0452
2016-01-15 00:00:00 UTC,444057.3941999999,6698150632677.943,1913467347084.2983
2016-01-16 00:00:00 UTC,466265.1254,7036033995311.08,2072657415152.5225
2016-01-17 00:00:00 UTC,469038.1177000001,7077879003716.542,1792218350634.0562
2016-01-18 00:00:00 UTC,466579.0497,7044515472656.782,1644819274705.6956
2016-01-19 00:00:00 UTC,457772.9935,6913150415938.95,1397551268588.4014
2016-01-20 00:00:00 UTC,506873.1100000001,7656597106760.502,2026115629010.425
2016-01-21 00:00:00 UTC,493637.6057999999,7458333563211.764,1797173590780.2185
2016-01-22 00:00:00 UTC,454066.8325,6862459611293.0625,1958326529182.1746
2016-01-23 00:00:00 UTC,467284.7697000001,7062799015869.137,905903198794.0605
2016-01-24 00:00:00 UTC,483308.5316000001,7308494953148.882,1748643645179.037
2016-01-25 00:00:00 UTC,469849.3054999999,7106787893968.711,1595429972602.6035
2016-01-26 00:00:00 UTC,470244.6884,7114296622451.97,1475419139346.7556
2016-01-27 00:00:00 UTC,474975.5913,7185870097608.353,1232510156954.1218
2016-01-28 00:00:00 UTC,458052.1687000001,6933856314129.991,1381592583363.2092
2016-01-29 00:00:00 UTC,456430.7155,6911171197190.013,1660182958869.6963
2016-01-30 00:00:00 UTC,454159.0236999998,6878942360423.232,1116679037672.4192
2016-01-31 00:00:00 UTC,438814.6504,6648535620041.7,957726382404.5048
2016-02-01 00:00:00 UTC,446255.9747999999,6763065080090.849,1236864883328.9304
2016-02-02 00:00:00 UTC,450565.5984,6830394245504.64,808999602895.8735
2016-02-03 00:00:00 UTC,444947.7194000001,6747242835446.526,847910040488.6547
2016-02-04 00:00:00 UTC,467302.6155,7088209627819.425,1285633149362.53
2016-02-05 00:00:00 UTC,462738.1519999999,7021137548749.799,1318638606467.7388
2016-02-06 00:00:00 UTC,450069.0591,6831080668660.935,1175971940834.527
2016-02-07 00:00:00 UTC,451879.0145000002,6860596652769.44,663146928947.6139
2016-02-08 00:00:00 UTC,447131.6685000002,6790197409299.565,653292830097.4708
2016-02-09 00:00:00 UTC,450317.3966999998,6840591446311.017,560599757822.1304
2016-02-10 00:00:00 UTC,454816.1097,6910771601253.105,974811429586.746
2016-02-11 00:00:00 UTC,452207.5649000002,6873215830806.328,604424963519.3038
2016-02-12 00:00:00 UTC,461510.5645,7016656631724.537,793654484898.1273
2016-02-13 00:00:00 UTC,471837.8414,7175521156874.64,894517643013.3627
2016-02-14 00:00:00 UTC,488515.7699000001,7431118698305.089,1594381368243.6047
2016-02-15 00:00:00 UTC,483447.9691,7355866315243.367,1680409089450.5215
2016-02-16 00:00:00 UTC,494542.507,7526380596219.625,1350893757612.0657
2016-02-17 00:00:00 UTC,509767.2491,7760033902874.57,1585084878694.954
2016-02-18 00:00:00 UTC,517290.2420000002,7876843176214.253,1773995489444.403
2016-02-19 00:00:00 UTC,516725.6027999999,7870002211585.469,741615223168.6934
2016-02-20 00:00:00 UTC,544118.2754000002,8289329057710.648,1708690061095.7764
2016-02-21 00:00:00 UTC,541035.3115,8244147291926.338,1858635714955.437
2016-02-22 00:00:00 UTC,538911.9525000001,8213462758460.814,1436155234826.849
2016-02-23 00:00:00 UTC,517235.534,7884854858291.15,1802974253171.7783
2016-02-24 00:00:00 UTC,521496.239,7951357455280.8,1795974374391.9136
2016-02-25 00:00:00 UTC,523150.2067000001,7978629196157.539,1751148995902.6094
2016-02-26 00:00:00 UTC,529446.9962,8076502148232.521,72313924933.26361
2016-02-27 00:00:00 UTC,535701.1218999999,8173834858174.578,737778495952.3022
2016-02-28 00:00:00 UTC,537417.8049,8201842135816.718,678139777241.9778
2016-02-29 00:00:00 UTC,541737.9271000001,8269588826836.969,2290382153008.4106
2016-03-01 00:00:00 UTC,532346.8515,8127765259331.7,3104674187570.0444
2016-03-02 00:00:00 UTC,521455.054,7963818021204.2,2521263752013.582
2016-03-03 00:00:00 UTC,512072.8683999999,7822271515817.879,3336682632544.452
2016-03-04 00:00:00 UTC,493797.9236999999,7544960685277.964,2905407938828.8633
2016-03-05 00:00:00 UTC,476939.9064000002,7289239518478.443,3321252756946.221
2016-03-06 00:00:00 UTC,485300.1798,7418759583593.61,3022417100903.577
2016-03-07 00:00:00 UTC,496585.2229,7592999106860.732,2833851294853.775
2016-03-08 00:00:00 UTC,496761.7726999999,7597573904028.339,2225443381488.417
2016-03-09 00:00:00 UTC,499205.3113000001,7637017574126.356,2064542889735.476
2016-03-10 00:00:00 UTC,502389.4891000001,7687752358266.614,2614229032784.8237
2016-03-11 00:00:00 UTC,501264.2768999999,7672501401514.469,2917423647980.939
2016-03-12 00:00:00 UTC,489460.5155999998,7493603784297.327,2730890371055.2256
2016-03-13 00:00:00 UTC,490248.9479999999,7507243421842.498,2193546845949.0352
2016-03-14 00:00:00 UTC,491988.8265,7535768256059.175,2140663794513.58
2016-03-15 00:00:00 UTC,494484.5920999998,7575936624990.084,2511592768091.2544
2016-03-16 00:00:00 UTC,494927.1367000001,7584708877213.831,2252355689552.0767
2016-03-17 00:00:00 UTC,490949.8552,7525488034194.06,2045437262396.5735
2016-03-18 00:00:00 UTC,475331.1187000001,7287681645684.661,2839284162336.2393
2016-03-19 00:00:00 UTC,472821.1783,7250783692407.245,2051566244248.2063
2016-03-20 00:00:00 UTC,479005.5813000001,7347406735863.039,1675057407344.0608
2016-03-21 00:00:00 UTC,478068.3147,7334691408037.545,2617113271385.9233
2016-03-22 00:00:00 UTC,482006.5732999998,7396896974190.462,2362849162448.092
2016-03-23 00:00:00 UTC,486121.3393999999,7461865335522.118,2308374411208.734
2016-03-24 00:00:00 UTC,483695.3720999999,7426356433615.836,2356587495399.5024
2016-03-25 00:00:00 UTC,485907.9542000003,7462052009552.84,2260204024800.665
2016-03-26 00:00:00 UTC,487232.0215000001,7484358901460.964,1875681792753.5527
2016-03-27 00:00:00 UTC,497368.3949,7641804269231.178,2720170594172.974
2016-03-28 00:00:00 UTC,493416.1148999999,7583053226437.776,2515417657425.472
2016-03-29 00:00:00 UTC,483410.3856,7431262408414.92,3119844602777.1055
2016-03-30 00:00:00 UTC,475799.2854000001,7316020657113.887,2752969379407.921
2016-03-31 00:00:00 UTC,475864.2805,7318519012128.713,1640919958413.467
2016-04-01 00:00:00 UTC,478450.2785000001,7360084362964.239,513562191046.2851
2016-04-02 00:00:00 UTC,482623.9836,7426002514057.71,728765382342.0461
2016-04-03 00:00:00 UTC,480787.9887999999,7398738182345.719,493770201961.3195
2016-04-04 00:00:00 UTC,481751.1130000001,7416245246411.552,603699818250.6052
2016-04-05 00:00:00 UTC,488215.4587,7517627070767.872,625568227343.5696
2016-04-06 00:00:00 UTC,487641.6638999997,7510705671554.186,609628706365.2621
2016-04-07 00:00:00 UTC,487005.2859,7502596457328.893,686931290323.2288
2016-04-08 00:00:00 UTC,483013.8575999999,7442893360569.238,840131202403.9258
2016-04-09 00:00:00 UTC,479936.5437000001,7396074105102.444,912564623528.6223
2016-04-10 00:00:00 UTC,485469.2641999999,7484746654266.708,558905248678.4729
2016-04-11 00:00:00 UTC,484738.6828000001,7475361241398.991,814968730774.1206
2016-04-12 00:00:00 UTC,488230.1339,7530998638420.89,1354280854119.5356
2016-04-13 00:00:00 UTC,485599.1763,7492394670988.553,899391947413.8577
2016-04-14 00:00:00 UTC,489552.11259999993,7555367902981.134,710241504702.3737
2016-04-15 00:00:00 UTC,493856.1029,7623570235649.293,966771656105.2725
2016-04-16 00:00:00 UTC,494388.3341,7633479475587.525,853409187145.3279
2016-04-17 00:00:00 UTC,490425.2102999999,7574188251024.486,606012258353.596
2016-04-18 00:00:00 UTC,491409.7092,7591100623837.92,629933212748.996
2016-04-19 00:00:00 UTC,496312.7064999999,7668676521943.448,767200342425.8495
2016-04-20 00:00:00 UTC,501102.5348999999,7744765173020.203,1249223892327.3179
2016-04-21 00:00:00 UTC,511960.8134999999,7914466210998.186,1521185482665.8464
2016-04-22 00:00:00 UTC,511454.9128999999,7908550599935.764,1422282035458.0396
2016-04-23 00:00:00 UTC,517665.9509000001,8006402779702.217,956779375369.3442
2016-04-24 00:00:00 UTC,527900.3716999999,8166447182578.196,1847914935878.8423
2016-04-25 00:00:00 UTC,529014.1561,8184166403360.66,1846578633957.1045
2016-04-26 00:00:00 UTC,537734.9148999999,8322281297195.594,1469037016911.2993
2016-04-27 00:00:00 UTC,511015.1067000001,7910475525582.999,1544233121921.1477
